LEXICAL_CUE	SYNONYM (ORIGINAL REGEX)	IGNORANCE_TYPE	ANNOTATION_ID	SPAN_START	SPAN_END
demonstrate	demonstrate	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-28514	42981	42992
rule_out	rule_out	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-28518	51571	51579
as_such	as_such	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-28522	66082	66089
to_detect	to_detect	FUTURE_WORK	PMC5030620.nxml.gz-28529	71744	71753
major	major	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-28531	72168	72173
run_the_risk	run_the_risk	PROBLEM_COMPLICATION	PMC5030620.nxml.gz-28533	74840	74852
to_perform	to_perform	FUTURE_WORK	PMC5030620.nxml.gz-28535	76875	76885
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-302	25018	25024
consider	consider	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-306	25071	25079
envisage	envisage	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-309	25221	25229
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-31	993	999
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-314	25331	25337
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-325	26035	26041
worth_noting	worth_noting	ANOMALY_CURIOUS_FINDING	PMC5030620.nxml.gz-336	26697	26709
small_body_of_evidence	small_body_of_evidence	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-34	1012	1034
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-356	27425	27431
recent_data	recent_data	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-359	27619	27630
so-called	so-called	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-374	28667	28676
truly	truly	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-383	28949	28954
or	or	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-385	29186	29188
represents	represents	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-389	29452	29462
represents	represents	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-392	29526	29536
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-402	29889	29895
represents	represents	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-415	30476	30486
represent	represent	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-421	30683	30692
likewise	likewise	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-436	31354	31362
issues	issues	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-448	32443	32449
problems	problems	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-449	32465	32473
issues	issues	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-455	32762	32768
but_not	but_not	ANOMALY_CURIOUS_FINDING	PMC5030620.nxml.gz-457	32807	32814
led_to	led_to	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-466	33160	33166
evolved_from	evolved_from	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-470	33278	33290
recognise	recognise	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-473	33414	33423
consequences	consequences	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-475	33484	33496
implicates	implicates	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-479	33646	33656
fueled_research	fueled_research	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-480	33687	33702
too_simplistic	too_simplistic	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-49	1699	1713
demonstrate	demonstrate	QUESTION_ANSWERED_BY_THIS_WORK	PMC5030620.nxml.gz-493	34496	34507
highlighted	highlighted	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-51	1755	1766
compelling	compelling	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-513	35782	35792
established	established	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-516	35808	35819
do_not_prove	do_not_prove	FULL_UNKNOWN	PMC5030620.nxml.gz-544	38167	38179
recognized	recognized	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-56	1943	1953
as_such	as_such	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-571	38923	38930
relevance	relevance	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-572	38973	38982
more_comprehensive	more_comprehensive	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-574	38996	39014
too...to_be	too.{0,7}to_be	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-58	1996	2011
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-583	39230	39236
began	began	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-585	39283	39288
failed_to_reproduce	failed_to_reproduce	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-606	40278	40297
demonstrating	demonstrating	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-621	40739	40752
demonstrate	demonstrate	QUESTION_ANSWERED_BY_THIS_WORK	PMC5030620.nxml.gz-624	41347	41358
more_comprehensive	more_comprehensive	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-635	42280	42298
demonstrating	demonstrating	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-640	42576	42589
compelling	compelling	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-651	43382	43392
established	established	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-653	43408	43419
independent	independent	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-654	43432	43443
independent	independent	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-660	43747	43758
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-665	43955	43961
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-671	44271	44277
demonstrating	demonstrating	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-676	49559	49572
validating	validating	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-681	49802	49812
demonstrating	demonstrating	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-684	49941	49954
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-691	50385	50391
comprehensive	comprehensive	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-696	50532	50545
likewise	likewise	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-701	50661	50669
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-702	50747	50753
without...assessing	without.{0,16}assessing	FULL_UNKNOWN	PMC5030620.nxml.gz-712	50974	51006
these_studies	these_studies	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-728	51538	51551
exclude	exclude	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-731	51637	51644
many...studies	many.{0,10}studies	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-735	51770	51791
improved_our_knowledge	improved_our_knowledge	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-739	51963	51985
insights	insights	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-742	52059	52067
recognized	recognized	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-76	2954	2964
comprehensive	comprehensive	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-764	53326	53339
subsequent	subsequent	FUTURE_WORK	PMC5030620.nxml.gz-767	53407	53417
challenge_now	challenge_now	FUTURE_WORK	PMC5030620.nxml.gz-779	53567	53580
no_doubt	no_doubt	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-785	53883	53891
whether,_or_not	whether,_or_not	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-790	53996	54011
important_considerations	important_considerations	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-795	54115	54139
restricted	restricted	DIFFICULT_TASK	PMC5030620.nxml.gz-798	54238	54248
restricted	restricted	DIFFICULT_TASK	PMC5030620.nxml.gz-804	54493	54503
majority	majority	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-811	54583	54591
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-812	54646	54652
no...established	no.{0,9}established	FULL_UNKNOWN	PMC5030620.nxml.gz-82	3178	3200
considering	considering	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-822	54942	54953
valuable	valuable	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-825	55020	55028
key	key	IMPORTANT_CONSIDERATION	PMC5030620.nxml.gz-827	55039	55042
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-832	55270	55276
do	do	EXPLICIT_QUESTION	PMC5030620.nxml.gz-846	55570	55572
whether,_or_not	whether,_or_not	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-853	55719	55734
interacting	interacting	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-855	55803	55814
much_of_the...studies	much_of_the.{0,8}studies	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-857	55928	55954
demonstrate	demonstrate	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-864	56146	56157
worth_noting	worth_noting	ANOMALY_CURIOUS_FINDING	PMC5030620.nxml.gz-887	57033	57045
mimicking	mimicking	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-890	57136	57145
models	models	INCOMPLETE_EVIDENCE	PMC5030620.nxml.gz-891	57165	57171
not...easy	not.{0,8}easy	DIFFICULT_TASK	PMC5030620.nxml.gz-892	57175	57190
to_assess	to_assess	FUTURE_WORK	PMC5030620.nxml.gz-911	57602	57611
accurately	accurately	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-914	57643	57653
factor	factor	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-919	57863	57869
susceptible	susceptible	SUPERFICIAL_RELATIONSHIP	PMC5030620.nxml.gz-924	57965	57976
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-927	58147	58153
now_becoming_clear	now_becoming_clear	PROBABLE_UNDERSTANDING	PMC5030620.nxml.gz-930	58182	58200
future	future	FUTURE_PREDICTION	PMC5030620.nxml.gz-934	58272	58278
to_assess	to_assess	FUTURE_WORK	PMC5030620.nxml.gz-948	58722	58731
do	do	EXPLICIT_QUESTION	PMC5030620.nxml.gz-958	59078	59080
is	is	EXPLICIT_QUESTION	PMC5030620.nxml.gz-961	59129	59131
are	are	EXPLICIT_QUESTION	PMC5030620.nxml.gz-965	59215	59218
differently	differently	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5030620.nxml.gz-970	59359	59370
