LEXICAL_CUE	SYNONYM (ORIGINAL REGEX)	IGNORANCE_TYPE	ANNOTATION_ID	SPAN_START	SPAN_END
either...or	either.{0,35}or	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-529	46665	46708
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-549	47363	47372
either...or	either.{0,147}or	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-550	47373	47528
explain	explain	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-556	47636	47643
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-560	47746	47755
according_to	according_to	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-573	48726	48738
difference	difference	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-587	49591	49601
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-591	49679	49681
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-593	49697	49706
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-612	51033	51035
previous	previous	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-613	51040	51048
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-614	51049	51058
agrees_with	agrees_with	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-617	51122	51133
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-625	51621	51623
taken_in_account	taken_in_account	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-644	52807	52823
agrees_with	agrees_with	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-670	53955	53966
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-674	54156	54165
these_findings	these_findings	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-676	54342	54356
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-692	55386	55388
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-694	55404	55413
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-700	55851	55853
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-702	55869	55878
opposed_to	opposed_to	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-705	56063	56073
agrees_with	agrees_with	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-715	57163	57174
documented	documented	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-722	57594	57604
enhances	enhances	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-729	57852	57860
affectation	affectation	SUPERFICIAL_RELATIONSHIP	PMC5187359.nxml.gz-73	5434	5445
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-733	58081	58083
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-792	60887	60889
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-90	6468	6470
